access_date,Event_context,Component,Event_name,Description,Origin,matrik,KOD KURSUS
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '10134' viewed the course with id '4061'.,web,844820,SKR3305
2020-09-07,Course: SSK4602-4: KOMPUTERAN CERDAS (INTELLIGENT COMPUTING),System,Course viewed,The user with id '5710' viewed the course with id '3121'.,web,ES03477,SSK3100
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course section updated,The user with id '330' updated section number '13' for the course with id '3026',web,5447A0,SSK3003
2020-09-07,Course: SKM3300-1: PEMBANGUNAN APLIKASI MULTIMEDIA (MULTIMEDIA APPLICATION DEVELOPMENT),System,Course viewed,The user with id '18420' viewed the course with id '2961'.,web,362320,SSK3003
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '10134' viewed the course with id '4061'.,web,844820,SKM3203
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '20923' of type 'mod' and name 'Lab07 Video: Ethernet and Link Configuration' in the course with the id '3026'.,web,5447A0,SSK3100
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,"The user with id '330' updated a grade item with id '20724' of type 'mod' and name 'Lab04 Video: IPv6, OSPFv3 and DHCPv6' in the course with the id '3026'.",web,5447A0,SSK4407
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '16907' of type 'mod' and name 'Huawei routers BGP Basics - Basic principles' in the course with the id '3026'.,web,5447A0,SKM3203
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '16905' of type 'mod' and name 'BGP - Class Video' in the course with the id '3026'.,web,5447A0,SSK3102
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '27448' of type 'mod' and name 'IPSec VPN Part 1 - Class Video' in the course with the id '3026'.,web,5447A0,SSK4506
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '18980' of type 'mod' and name 'Link Aggregation - Class Video' in the course with the id '3026'.,web,5447A0,SKR3504
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '23814' of type 'mod' and name 'VLAN Routing - Class Video' in the course with the id '3026'.,web,5447A0,SKR3308
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item created,The user with id '330' created a grade item with id '27448' of type 'mod' and name 'IPSec VPN Part 1 - Class Video' in the course with the id '3026'.,web,5447A0,SSE4356
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '21261' of type 'mod' and name 'How to record your desktop using Zoom?' in the course with the id '3026'.,web,5447A0,SSK4602
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,"The user with id '330' updated a grade item with id '26002' of type 'mod' and name 'Lab08 Video: VLAN, VLAN Routing, STP, and RSTP' in the course with the id '3026'.",web,5447A0,SSK3313
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '20702' of type 'mod' and name 'How to install the latest eNSP that supports OSPFv3 and IPv6 on Windows 10' in the course with the id '3026'.,web,5447A0,SSK4407
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '22155' of type 'mod' and name 'VLAN Principles Part 2 - Class Video' in the course with the id '3026'.,web,5447A0,SSK4507
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '26731' of type 'mod' and name 'Quiz 1' in the course with the id '3026'.,web,5447A0,SSK3101
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '22106' of type 'mod' and name 'How to save your eNSP topology to share it with others' in the course with the id '3026'.,web,5447A0,SKM4201
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '17518' of type 'mod' and name 'Ethernet Framing - Class Video' in the course with the id '3026'.,web,5447A0,SSK3100
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '13716' of type 'mod' and name 'Attendance' in the course with the id '3026'.,web,5447A0,SKR3504
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '14190' of type 'mod' and name 'IPv6 Networks - Class Video' in the course with the id '3026'.,web,5447A0,SSK3313
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '330' viewed the course with id '3026'.,web,5447A0,SKR4202
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '6545' of type 'course' and name '' in the course with the id '3026'.,web,5447A0,SSE4356
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '15501' of type 'mod' and name 'OSPFv3 - Class Video' in the course with the id '3026'.,web,5447A0,SKR3308
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '23823' of type 'mod' and name 'Test 2 (Lab Assignment)' in the course with the id '3026'.,web,5447A0,SSE4351
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '25665' of type 'mod' and name 'Spanning Tree Protocol (STP) Part 2 - Class Video' in the course with the id '3026'.,web,5447A0,SSK4602
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '24402' of type 'mod' and name 'Spanning Tree Protocol (STP) Part 1 - Class Video' in the course with the id '3026'.,web,5447A0,SKR4307
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '13773' of type 'mod' and name 'ICMP - Class Video' in the course with the id '3026'.,web,5447A0,SSK3003
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '25677' of type 'mod' and name 'Rapid Spanning Tree Protocol' in the course with the id '3026'.,web,5447A0,SSK4505
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '27441' of type 'mod' and name 'LAB TEST' in the course with the id '3026'.,web,5447A0,SKR4301
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '25803' of type 'mod' and name 'Final Exam Discription' in the course with the id '3026'.,web,5447A0,SSK3101
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '18964' of type 'mod' and name 'Establishing a Single Switched Network - Class Video' in the course with the id '3026'.,web,5447A0,SKM4212
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '22154' of type 'mod' and name 'VLAN Principles Part 1 - Class Video' in the course with the id '3026'.,web,5447A0,SKM4310
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '16906' of type 'mod' and name 'Huawei routers BGP Basics - Path Attributes' in the course with the id '3026'.,web,5447A0,SKR3307
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '11787' viewed the course with id '4061'.,web,564720,SKM3203
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item created,The user with id '330' created a grade item with id '27449' of type 'mod' and name 'IPSec VPN Part 2 - Class Video' in the course with the id '3026'.,web,5447A0,SSE4351
2020-09-07,Course: SIM4207-3: ETIKA DALAM PENGKOMPUTERAN (ETHICS IN COMPUTING),System,Course viewed,The user with id '20637' viewed the course with id '2955'.,web,572619,SSK4617
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '25665' of type 'mod' and name 'Spanning Tree Protocol (STP) Part 2 - Class Video' in the course with the id '3026'.,web,5447A0,SSK4508
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,"The user with id '330' updated a grade item with id '26002' of type 'mod' and name 'Lab08 Video: VLAN, VLAN Routing, STP, and RSTP' in the course with the id '3026'.",web,5447A0,SKM4212
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '16906' of type 'mod' and name 'Huawei routers BGP Basics - Path Attributes' in the course with the id '3026'.,web,5447A0,SKR4202
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '20702' of type 'mod' and name 'How to install the latest eNSP that supports OSPFv3 and IPv6 on Windows 10' in the course with the id '3026'.,web,5447A0,SKR3202
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '21261' of type 'mod' and name 'How to record your desktop using Zoom?' in the course with the id '3026'.,web,5447A0,SSK4617
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '25677' of type 'mod' and name 'Rapid Spanning Tree Protocol' in the course with the id '3026'.,web,5447A0,SSK4505
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '25803' of type 'mod' and name 'Final Exam Discription' in the course with the id '3026'.,web,5447A0,SKR3306
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '23814' of type 'mod' and name 'VLAN Routing - Class Video' in the course with the id '3026'.,web,5447A0,SSE3150
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '330' viewed the course with id '3026'.,web,5447A0,SKM4310
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '16907' of type 'mod' and name 'Huawei routers BGP Basics - Basic principles' in the course with the id '3026'.,web,5447A0,SSK4617
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '17518' of type 'mod' and name 'Ethernet Framing - Class Video' in the course with the id '3026'.,web,5447A0,SSE3151
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,"The user with id '330' updated a grade item with id '20724' of type 'mod' and name 'Lab04 Video: IPv6, OSPFv3 and DHCPv6' in the course with the id '3026'.",web,5447A0,SKR3307
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '26731' of type 'mod' and name 'Quiz 1' in the course with the id '3026'.,web,5447A0,SKR4307
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '6545' of type 'course' and name '' in the course with the id '3026'.,web,5447A0,SKR3201
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '27441' of type 'mod' and name 'LAB TEST' in the course with the id '3026'.,web,5447A0,SSK3118
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '22106' of type 'mod' and name 'How to save your eNSP topology to share it with others' in the course with the id '3026'.,web,5447A0,SSK4505
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '20923' of type 'mod' and name 'Lab07 Video: Ethernet and Link Configuration' in the course with the id '3026'.,web,5447A0,SKR3306
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '15501' of type 'mod' and name 'OSPFv3 - Class Video' in the course with the id '3026'.,web,5447A0,SSK3313
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '24402' of type 'mod' and name 'Spanning Tree Protocol (STP) Part 1 - Class Video' in the course with the id '3026'.,web,5447A0,SSK4610
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '14190' of type 'mod' and name 'IPv6 Networks - Class Video' in the course with the id '3026'.,web,5447A0,SSE4351
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '330' viewed the course with id '3026'.,web,5447A0,SSK3100
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '13773' of type 'mod' and name 'ICMP - Class Video' in the course with the id '3026'.,web,5447A0,SSK3207
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '18964' of type 'mod' and name 'Establishing a Single Switched Network - Class Video' in the course with the id '3026'.,web,5447A0,SSK4617
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '23823' of type 'mod' and name 'Test 2 (Lab Assignment)' in the course with the id '3026'.,web,5447A0,SSE4306
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '27449' of type 'mod' and name 'IPSec VPN Part 2 - Class Video' in the course with the id '3026'.,web,5447A0,SKR3305
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '22154' of type 'mod' and name 'VLAN Principles Part 1 - Class Video' in the course with the id '3026'.,web,5447A0,SKR4301
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '27448' of type 'mod' and name 'IPSec VPN Part 1 - Class Video' in the course with the id '3026'.,web,5447A0,SKR4301
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '13716' of type 'mod' and name 'Attendance' in the course with the id '3026'.,web,5447A0,SKR4301
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '16905' of type 'mod' and name 'BGP - Class Video' in the course with the id '3026'.,web,5447A0,SIM3251
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '22155' of type 'mod' and name 'VLAN Principles Part 2 - Class Video' in the course with the id '3026'.,web,5447A0,SSK3101
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Grade item updated,The user with id '330' updated a grade item with id '18980' of type 'mod' and name 'Link Aggregation - Class Video' in the course with the id '3026'.,web,5447A0,SSK4508
2020-09-07,Course: SSE3307-1: ANTARA MUKA PENGGUNA DAN PENGALAMAN PENGGUNA(USER INTERFACE AND USER EXPERIENCE),System,Course viewed,The user with id '26671' viewed the course with id '3959'.,web,776719,SSK4507
2020-09-07,Course: SSK3101-13: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '3802' viewed the course with id '3083'.,web,136919,SSK4505
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '29983' viewed the course with id '4061'.,web,174920,SSK4610
2020-09-07,Course: SSK3101-13: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '3802' viewed the course with id '3083'.,web,136919,SSE4351
2020-09-07,Course: SSK3101-13: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '3802' viewed the course with id '3083'.,web,136919,SKR3202
2020-09-07,Course: SSK3101-13: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '3802' viewed the course with id '3083'.,web,136919,SSK4617
2020-09-07,Course: SSK3101-13: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '3802' viewed the course with id '3083'.,web,136919,SKR3202
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '13562' viewed the course with id '3026'.,web,847419,SSK3003
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '13562' viewed the course with id '3026'.,web,847419,SSK3207
2020-09-07,Course: SSK3101-13: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '18339' viewed the course with id '3083'.,web,617019,SSK3408
2020-09-07,Course: SSE3301-2: KEJURUTERAAN KEPERLUAN PERISIAN (SOFTWARE REQUIREMENTS ENGINEERING),System,Course viewed,The user with id '1936' viewed the course with id '3058'.,web,761420,SSE4306
2020-09-07,Course: SSK4403-1: PENTADBIRAN PANGKALAN DATA (DATABASE ADMINISTRATION),System,Course viewed,The user with id '16806' viewed the course with id '3113'.,web,643519,SSK3102
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '4955' viewed the course with id '4061'.,web,635020,SKR3307
2020-09-07,Course: SIM3251-1: STATISTIK BAGI SAINS KOMPUTER (STATISTICS FOR COMPUTER SCIENCE),System,Course viewed,The user with id '4955' viewed the course with id '2949'.,web,635020,SKR4202
2020-09-07,Course: SSK5502-1: PENGUJIAN PENEMBUSAN (PENETRATION TESTING),System,Course viewed,The user with id '4951' viewed the course with id '3844'.,web,GS55463,SSE4306
2020-09-07,Course: SSK5507-1: KRIPTOGRAFI DAN PROTOKOL KESELAMATAN (CRYPTOGRAPHY AND SECURITY PROTOCAL),System,Course viewed,The user with id '4951' viewed the course with id '3845'.,web,GS55463,SSE4306
2020-09-07,Course: SKM4213-2: PEMPROSESAN IMEJ DIGITAL (DIGITAL IMAGE PROCESSING),System,Course viewed,The user with id '3362' viewed the course with id '2965'.,web,048019,SKM4310
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '29983' viewed the course with id '4061'.,web,174920,SKR3504
2020-09-07,Course: SKM4213-2: PEMPROSESAN IMEJ DIGITAL (DIGITAL IMAGE PROCESSING),System,Course viewed,The user with id '3362' viewed the course with id '2965'.,web,048019,SSK4508
2020-09-07,Course: SSK4403-1: PENTADBIRAN PANGKALAN DATA (DATABASE ADMINISTRATION),System,Course viewed,The user with id '16806' viewed the course with id '3113'.,web,643519,SSK3102
2020-09-07,Course: SSK5507-1: KRIPTOGRAFI DAN PROTOKOL KESELAMATAN (CRYPTOGRAPHY AND SECURITY PROTOCAL),System,Course viewed,The user with id '4951' viewed the course with id '3845'.,web,GS55463,SSK4610
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1886' viewed the course with id '3836'.,web,GS54827,SSK4508
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '29983' viewed the course with id '4061'.,web,174920,SKM3203
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1886' viewed the course with id '3836'.,web,GS54827,SSK4505
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1886' viewed the course with id '3836'.,web,GS54827,SSK4505
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '8707' viewed the course with id '3836'.,web,GS55594,SSK3102
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '4768' viewed the course with id '3836'.,web,GS55203,SSK4602
2020-09-07,Course: SSE5988-1: PROJEK (PROJECT),System,Course viewed,The user with id '4768' viewed the course with id '3838'.,web,GS55203,SSE4351
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1640' viewed the course with id '3836'.,web,GS51045,SSK4407
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '12744' viewed the course with id '3836'.,web,GS57801,SKR3201
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '12744' viewed the course with id '3836'.,web,GS57801,SSK4508
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '4768' viewed the course with id '3836'.,web,GS55203,SIM4208
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '11750' viewed the course with id '3836'.,web,391519,SKM3203
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '4768' viewed the course with id '3836'.,web,GS55203,SSK3207
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '11750' viewed the course with id '3836'.,web,GS57688,SKM4201
2020-09-07,Course: SSK3207-3: ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN (COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE),System,Course viewed,The user with id '12467' viewed the course with id '3097'.,web,223520,SSK4507
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1672' viewed the course with id '3836'.,web,GS49582,SKM3203
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1640' viewed the course with id '3836'.,web,GS51045,SSE4351
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '8707' viewed the course with id '3836'.,web,GS55594,SSE4301
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1640' viewed the course with id '3836'.,web,GS51045,SSE4356
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '30343' viewed the course with id '3836'.,web,GS51713,SSK3102
2020-09-07,Course: SSE3301-2: KEJURUTERAAN KEPERLUAN PERISIAN (SOFTWARE REQUIREMENTS ENGINEERING),System,Course viewed,The user with id '1936' viewed the course with id '3058'.,web,761420,SSK4505
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '30343' viewed the course with id '3836'.,web,GS51713,SSK3101
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '4768' viewed the course with id '3836'.,web,GS55203,SKM4212
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '4357' viewed the course with id '3836'.,web,GS56430,SSK4508
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '4768' viewed the course with id '3836'.,web,GS55203,SSE4301
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '1640' viewed the course with id '3836'.,web,GS51045,SSK3102
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '10134' viewed the course with id '4061'.,web,844820,SSE4351
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '11750' viewed the course with id '3836'.,web,391519,SKR3201
2020-09-07,Course: SKR3200-1: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '12912' viewed the course with id '3010'.,web,010820,SKM3203
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '11750' viewed the course with id '3836'.,web,GS57688,SKR4202
2020-09-07,Course: SSK3101-4: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '12363' viewed the course with id '3086'.,web,243520,SSE4301
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '30343' viewed the course with id '3836'.,web,GS51713,SKM4201
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '30343' viewed the course with id '3836'.,web,GS51713,SIM4208
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '31211' viewed the course with id '3836'.,web,GS47596,SSK4507
2020-09-07,Course: SSE3150-2: PEMBANGUNAN APLIKASI WEB (WEB APPLICATION DEVELOPMENT),System,Course viewed,The user with id '3983' viewed the course with id '3054'.,web,585219,SKR3504
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '31211' viewed the course with id '3836'.,web,GS47596,SKR3308
2020-09-07,Course: SSE4353-1: PEMBANGUNAN PERISIAN BERASASKAN KOMPONEN (COMPONENT-BASED SOFTWARE DEVELOPMENT),System,Course viewed,The user with id '20438' viewed the course with id '3069'.,web,773519,SKM4201
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '31211' viewed the course with id '3836'.,web,GS47596,SIM4208
